input_value,host,verdict,passed_checks,total_checks,failed_checks,pass_rate,dns_ok,resolved_ips,tcp_53_ok,tcp_53_elapsed_ms,tcp_53_banner,tcp_53_error,tcp_80_ok,tcp_80_elapsed_ms,tcp_80_banner,tcp_80_error,tcp_443_ok,tcp_443_elapsed_ms,tcp_443_banner,tcp_443_error,tcp_25_ok,tcp_25_elapsed_ms,tcp_25_banner,tcp_25_error,tcp_587_ok,tcp_587_elapsed_ms,tcp_587_banner,tcp_587_error,tcp_465_ok,tcp_465_elapsed_ms,tcp_465_banner,tcp_465_error,http_ok,http_status,http_elapsed_ms,http_server,http_title,http_error,https_ok,https_status,https_elapsed_ms,https_server,https_title,https_error
c.krm.nz,c.krm.nz,PASS_WITH_WARNINGS,8,9,1,88.89,True,170.64.138.211,False,6017,,timed out,True,315,,,True,2413,,,True,1585,220 c.krm.nz Burp Collaborator Server ready,,True,5812,220 c.krm.nz Burp Collaborator Server ready,,True,6018,220 c.krm.nz Burp Collaborator Server ready,,True,200,9909,Burp Collaborator https://burpcollaborator.net/,,,True,200,2598,Burp Collaborator https://burpcollaborator.net/,,
138.124.209.110,138.124.209.110,PASS_WITH_WARNINGS,7,9,2,77.78,True,138.124.209.110,False,6007,,timed out,True,231,,,True,224,,,True,531,220 burp.a1digitalcollab.com Burp Collaborator Server ready,,True,418,220 burp.a1digitalcollab.com Burp Collaborator Server ready,,False,2631,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '138.124.209.110'. (_ssl.c:992)",True,200,546,Burp Collaborator https://burpcollaborator.net/,,,True,200,1590,Burp Collaborator https://burpcollaborator.net/,,
212.83.177.83,212.83.177.83,PASS_WITH_WARNINGS,7,9,2,77.78,True,212.83.177.83,False,3327,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,228,,,True,220,,,True,444,220 collaborator.randoritest.fr Burp Collaborator Server ready,,True,462,220 collaborator.randoritest.fr Burp Collaborator Server ready,,False,803,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '212.83.177.83'. (_ssl.c:992)",True,200,507,Burp Collaborator https://burpcollaborator.net/,,,True,200,1196,Burp Collaborator https://burpcollaborator.net/,,
198.12.116.99,198.12.116.99,PASS_WITH_WARNINGS,7,9,2,77.78,True,198.12.116.99,False,2991,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,205,,,True,187,,,True,384,220 bpco.telhzfax.top Burp Collaborator Server ready,,True,427,220 bpco.telhzfax.top Burp Collaborator Server ready,,False,846,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '198.12.116.99'. (_ssl.c:992)",True,200,391,Burp Collaborator https://burpcollaborator.net/,,,True,200,1345,Burp Collaborator https://burpcollaborator.net/,,
168.215.65.90,168.215.65.90,PASS_WITH_WARNINGS,7,9,2,77.78,True,168.215.65.90,False,2979,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,255,,,True,193,,,True,1975,220 collaborator01.optivlabs.com Burp Collaborator Server ready,,True,369,220 collaborator01.optivlabs.com Burp Collaborator Server ready,,False,751,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '168.215.65.90'. (_ssl.c:992)",True,200,415,Burp Collaborator https://burpcollaborator.net/,,,True,200,1663,Burp Collaborator https://burpcollaborator.net/,,
104.236.229.66,104.236.229.66,PASS_WITH_WARNINGS,7,9,2,77.78,True,104.236.229.66,False,6010,,timed out,True,296,,,True,324,,,True,483,220 burp.triaxiomsecurity.com Burp Collaborator Server ready,,True,487,220 burp.triaxiomsecurity.com Burp Collaborator Server ready,,False,915,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '104.236.229.66'. (_ssl.c:992)",True,200,1809,Burp Collaborator https://burpcollaborator.net/,,,True,200,2023,Burp Collaborator https://burpcollaborator.net/,,
138.197.147.234,138.197.147.234,PASS_WITH_WARNINGS,7,9,2,77.78,True,138.197.147.234,False,3588,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,244,,,True,220,,,True,434,220 collab.polarsec.xyz Burp Collaborator Server ready,,True,456,220 collab.polarsec.xyz Burp Collaborator Server ready,,False,754,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '138.197.147.234'. (_ssl.c:992)",True,200,492,Burp Collaborator https://burpcollaborator.net/,,,True,200,1217,Burp Collaborator https://burpcollaborator.net/,,
38.99.30.43,38.99.30.43,PASS_WITH_WARNINGS,7,9,2,77.78,True,38.99.30.43,False,3281,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,181,,,True,199,,,True,359,220 na.nccburp.com Burp Collaborator Server ready,,True,393,220 na.nccburp.com Burp Collaborator Server ready,,False,606,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '38.99.30.43'. (_ssl.c:992)",True,200,1365,Burp Collaborator https://burpcollaborator.net/,,,True,200,978,Burp Collaborator https://burpcollaborator.net/,,
117.72.73.84,117.72.73.84,PASS_WITH_WARNINGS,7,9,2,77.78,True,117.72.73.84,False,2255,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,42,,,True,41,,,True,115,220 burp.juzi995.com Burp Collaborator Server ready,,True,144,220 burp.juzi995.com Burp Collaborator Server ready,,False,293,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '117.72.73.84'. (_ssl.c:992)",True,200,136,Burp Collaborator https://burpcollaborator.net/,,,True,200,357,Burp Collaborator https://burpcollaborator.net/,,
161.35.246.210,161.35.246.210,PASS_WITH_WARNINGS,7,9,2,77.78,True,161.35.246.210,False,3573,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,261,,,True,269,,,True,625,220 b.joax.net Burp Collaborator Server ready,,True,530,220 b.joax.net Burp Collaborator Server ready,,False,859,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '161.35.246.210'. (_ssl.c:992)",True,200,580,Burp Collaborator https://burpcollaborator.net/,,,True,200,1111,Burp Collaborator https://burpcollaborator.net/,,
139.162.149.137,139.162.149.137,PASS_WITH_WARNINGS,7,9,2,77.78,True,139.162.149.137,False,3749,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,268,,,True,256,,,True,532,220 x.securak.pl Burp Collaborator Server ready,,True,506,220 x.securak.pl Burp Collaborator Server ready,,False,903,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '139.162.149.137'. (_ssl.c:992)",True,200,1525,Burp Collaborator https://burpcollaborator.net/,,,True,200,2443,Burp Collaborator https://burpcollaborator.net/,,
23.100.12.228,23.100.12.228,PASS_WITH_WARNINGS,7,9,2,77.78,True,23.100.12.228,False,3087,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,318,,,True,216,,,True,432,220 oast.appsec.qrgcsrt.com Burp Collaborator Server ready,,True,592,220 oast.appsec.qrgcsrt.com Burp Collaborator Server ready,,False,691,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '23.100.12.228'. (_ssl.c:992)",True,200,441,Burp Collaborator https://burpcollaborator.net/,,,True,200,964,Burp Collaborator https://burpcollaborator.net/,,
170.64.138.211,170.64.138.211,FAIL,6,9,3,66.67,True,170.64.138.211,False,6000,,timed out,True,385,,,True,421,,,True,3165,220 c.krm.nz Burp Collaborator Server ready,,True,1376,220 c.krm.nz Burp Collaborator Server ready,,False,6416,,_ssl.c:975: The handshake operation timed out,False,,6288,,,"HTTPConnectionPool(host='170.64.138.211', port=80): Read timed out. (read timeout=6.0)",True,200,4217,Burp Collaborator https://burpcollaborator.net/,,
5.9.233.91,5.9.233.91,PASS_WITH_WARNINGS,7,9,2,77.78,True,5.9.233.91,False,3007,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,199,,,True,196,,,True,395,220 bc.x0.ci Burp Collaborator Server ready,,True,390,220 bc.x0.ci Burp Collaborator Server ready,,False,646,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:992),True,200,410,Burp Collaborator https://burpcollaborator.net/,,,True,200,1569,Burp Collaborator https://burpcollaborator.net/,,
12.110.86.134,12.110.86.134,PASS_WITH_WARNINGS,7,9,2,77.78,True,12.110.86.134,False,3118,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,252,,,True,217,,,True,433,220 wiz8.com Burp Collaborator Server ready,,True,433,220 wiz8.com Burp Collaborator Server ready,,False,1029,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '12.110.86.134'. (_ssl.c:992)",True,200,524,Burp Collaborator https://burpcollaborator.net/,,,True,200,947,Burp Collaborator https://burpcollaborator.net/,,
